"fac","hospital_name","folder_name","filename","doc_date","source_url","download_date","file_size_kb","status","local_path"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2017-01-01_board_minutes_yearonly.pdf","2017-01-01","https://www.nosh.ca/upload/documents/bod-meeting-minutes/2017-18-agm-minutes.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2017-01-01_board_minutes_yearonly.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2018-06-06_board_minutes.pdf","2018-06-06","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-june-6-2018.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2018-06-06_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2018-04-25_board_minutes.pdf","2018-04-25","https://www.nosh.ca/upload/documents/bod-meeting-minutes/april-25-2018-bod-minutes.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2018-04-25_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2018-03-28_board_minutes.pdf","2018-03-28","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-2018-mar-28.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2018-03-28_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2018-02-28_board_minutes.pdf","2018-02-28","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-2018-feb-28.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2018-02-28_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2018-01-31_board_minutes.pdf","2018-01-31","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-2018-jan-31.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2018-01-31_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2017-11-29_board_minutes.pdf","2017-11-29","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-2017-nov-29.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2017-11-29_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2017-11-01_board_minutes.pdf","2017-11-01","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-bod-2017-nov-1.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2017-11-01_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2017-09-27_board_minutes.pdf","2017-09-27","https://www.nosh.ca/upload/documents/bod-meeting-minutes/minutes-sept-2017-bod.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2017-09-27_board_minutes.pdf"
"977","TERRACE BAY NORTH OF SUPERIOR HC","977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC","2017-01-01_board_minutes_yearonly_v2.pdf","2017-01-01","https://www.nosh.ca/upload/documents/bod-meeting-minutes/2017-inaugural-minutes.pdf",NA,NA,"failed_robots_disallowed","roles/minutes/outputs/extracted/977_TERRACE_BAY_NORTH_OF_SUPERIOR_HC/2017-01-01_board_minutes_yearonly_v2.pdf"
"936","LONDON HEALTH SCIENCES","936_LONDON_HEALTH_SCIENCES","UNKNOWN_DATE_040_board_minutes.pdf",NA,"https://www.lhsc.on.ca/media/8221/download",NA,NA,"failed_request_error","roles/minutes/outputs/extracted/936_LONDON_HEALTH_SCIENCES/UNKNOWN_DATE_040_board_minutes.pdf"
"936","LONDON HEALTH SCIENCES","936_LONDON_HEALTH_SCIENCES","UNKNOWN_DATE_041_board_minutes.pdf",NA,"https://www.lhsc.on.ca/media/8222/download",NA,NA,"failed_request_error","roles/minutes/outputs/extracted/936_LONDON_HEALTH_SCIENCES/UNKNOWN_DATE_041_board_minutes.pdf"
"936","LONDON HEALTH SCIENCES","936_LONDON_HEALTH_SCIENCES","UNKNOWN_DATE_042_board_minutes.pdf",NA,"https://www.lhsc.on.ca/media/8297/download",NA,NA,"failed_request_error","roles/minutes/outputs/extracted/936_LONDON_HEALTH_SCIENCES/UNKNOWN_DATE_042_board_minutes.pdf"
"936","LONDON HEALTH SCIENCES","936_LONDON_HEALTH_SCIENCES","UNKNOWN_DATE_043_board_minutes.pdf",NA,"https://www.lhsc.on.ca/media/8358/download",NA,NA,"failed_request_error","roles/minutes/outputs/extracted/936_LONDON_HEALTH_SCIENCES/UNKNOWN_DATE_043_board_minutes.pdf"
"936","LONDON HEALTH SCIENCES","936_LONDON_HEALTH_SCIENCES","UNKNOWN_DATE_044_board_minutes.pdf",NA,"https://www.lhsc.on.ca/media/8427/download",NA,NA,"failed_request_error","roles/minutes/outputs/extracted/936_LONDON_HEALTH_SCIENCES/UNKNOWN_DATE_044_board_minutes.pdf"
