accounting_period,report_mapping_id,fac_rollup,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2024/2025YE,4,981,210172616,222344660,-0.057453556,-0.055146253,-0.057797811,0.0493981708,0.705821394,-12483613,0.0432554859,,12.897658429,0.5647876952,0.1243395516,0.0543742186,0.0367173808,0.0697288835,0.0480900267,0.030079272,0.0210292544,,0.0035169747,0.000082575,0.0472541674,,733.70884521,46.774835269,122.76904828,59.020412633,0.1030417152,,0.0923061132,0.0219805002,0.0499596288,,1122.4420513,149.76102564,964.83282051,0.0027228499,0.8595836368,0.6373076148,0.0577623633,0.0301420721,0.0184668871,0.0259086345,43488,2707,5131,10120,11539,,72985,2834,12898,15732,159.46027397,58203,9691,72515,140409,,,,,,,,,,,,,,,
2024/2025YE,4,982,52098334,55211002,-0.059352127,-0.059561682,-0.059715624,0.096665855,1.0448353859,692778,0.0781779819,-0.004785106,56.527575432,0.5988752105,0.0998034863,0.0122757959,0.0621788165,0.0367343809,0.0759388354,0.012645623,0.0204124349,,0.0054344565,,0.0757009601,,947.73160975,122.41617898,116.48082967,64.368749964,0.1287752205,,0.1168573907,0.047542584,0.0819071995,,278.81076923,36.508205128,232.40307692,0.0740669404,0.833551292,0.6912188908,0.0488762471,0.0617599221,0.0604771127,0.0614783002,12619,880,,,,,13499,120,1475,1595,55.679452055,20323,1093,3766,25182,,,,,,,,,,,,,,,
2024/2025YE,4,983,184815396,188941164,-0.02207962,-0.024036086,-0.021251872,0.0840925071,0.3332587298,-36406895,0.0052111988,-0.002335642,30.114059605,0.5884639613,0.1272785437,0.0376822519,0.0478042252,0.0429036266,0.0580293863,0.0145268909,0.0346147479,,0.0079450858,,0.0407512804,,694.39710291,53.053129608,115.33710074,60.151380697,0.0889392665,,0.1059206189,0.0279894404,0.0636690125,,988.34615385,127.70358974,856.21076923,0.0062497622,0.8663065728,0.7918318714,0.0554138279,0.0268744356,0.0177624173,0.0245183521,42234,2092,3510,4492,10222,,62550,2034,11619,13653,190.09863014,69386,6667,43657,119710,,,,,,,,,,,,,,,
2025/2026Q3,4,592,40070298,40706017,-0.015659875,-0.021013675,-0.002326936,0.1165236405,0.6273697218,-5927738,0.9510689803,-0.529690698,26.358133343,0.4592032125,0.1022978077,0.0222546188,0.0530581975,0.1667115217,0.0645782366,0.0398086683,0.027136924,,0.0237749645,,0.0411758484,,563.8415436,76.955050124,138.80332846,57.806046949,0.1508211231,,0.0898408323,0.0141976081,0.0701578479,,229.87756498,37.602599179,191.56634747,0.0311331314,0.833340772,0.6687900752,0.0437038696,0.0532206251,0.0747166987,0.0593930538,10058,,,,,,10058,195,3112,3307,80.745454545,22205,3119,6992,32316,,,,,,,,,,,,,,,
2025/2026Q3,4,593,12873990,12932836,-0.00454184,-0.001792973,-0.004626194,0.0586549714,2.8144117126,4160036,,-0.021986591,3.4930580918,0.5425643101,0.164688237,0.0149599082,0.0409203821,0.0122799958,0.0569638763,0.0490337193,0.034640932,,0.0142289756,,0.0697196637,,685.15314835,69.856456777,117.24442484,57.443777555,0.1437458582,,0.1307131008,0.0225577017,0.0602627309,,87.079343365,10.52872777,76.195622435,0.2800277622,0.875013746,0.7970299041,0.0906553979,0.0361664806,0.0177878507,0.0303383389,3748,,,,,,3748,,352,352,36.032727273,9909,,986,10895,,,,,,,,,,,,,,,
2025/2026Q3,4,596,35890220,35198745,0.0191703196,0.0142190975,0.0105200704,0.0826588147,0.5621265021,-6219729,0.0037495606,,31.959084829,0.6169394461,0.1128950539,0.0407575523,0.03562933,0.0151920856,0.0530380884,0.0488026954,0.0149563104,,0.0124908539,,0.0492985842,,888.75258311,55.645889488,111.42692443,61.379738873,0.1334187411,,0.1013284558,0.0358965263,0.0557487774,,247.42270862,31.590287278,214.16142271,0.0405662294,0.8655689848,0.7129578872,0.0464209235,0.0355599909,0.0190789597,0.0304962884,9238,,,,,,9238,277,2469,2746,80.974545455,22268,411,20444,43123,,,,,,,,,,,,,,,
2025/2026Q3,4,597,21173135,22156090,-0.04454178,-0.042049583,-0.04009433,0.1658041932,0.4718205396,-10490411,0.0997928898,,19.610456537,0.642909595,0.0583568413,0.0272563073,0.1170201111,0.0135550142,0.0392330149,0.0327988677,0.0299175379,,0.0091972795,0.001023272,0.0287321592,,657.28270632,75.049496058,95.161616256,61.563992976,0.1407464217,,0.134550071,0.0342409305,0.046936089,,167.88030096,23.7749658,144.10533516,0.0260388444,0.858381444,0.670237478,0.0559927343,0.0771864413,0.2692044805,0.1347709684,5125,,,,4896,,10021,131,527,658,44.938181818,12358,1289,3008,16655,,,,,,,,,,,,,,,
2025/2026Q3,4,599,23850984,23683723,0.0068330853,0.0237008425,0.0072443009,0.1740872873,1.3891167455,4395118,0.5796915622,-0.024761517,19.362355764,0.5778760972,0.1155578305,0.0404987905,0.0514629131,0.0115149326,0.0858044797,0.0342730356,0.036793472,,0.0110081554,,0.0352102934,,556.71953299,65.258690804,105.48541653,60.408102035,0.1687448817,,0.1137913702,0.0254396335,0.1007046079,,163.45896033,15.165526676,148.29343365,0.0633491926,0.907221197,0.5869693554,0.0515575523,0.0307924436,0.0812804637,0.0479245081,5927,,,,1696,,7623,18,2091,2109,49.098181818,13502,570,4336,18408,,,,,,,,,,,,,,,
2025/2026Q3,4,600,9463008,10128398,-0.069856785,-0.047870851,-0.049689037,0.121299591,1.397551119,1419143,0.0157820419,,84.008775855,0.7431024617,0.0183422438,0.0204813547,0.0522769041,0.0041160621,0.0415960658,0.0029446263,0.0445507858,,0.0058326524,,0.0667568434,,371.06793507,73.355154251,76.674886063,51.367300494,0.1687469887,,0.1885497894,0.0277729717,0.0451161792,,104.89329685,9.3987688098,95.494528044,0.0284505132,0.9103968596,0.7347495065,0.0509912562,0.0915938014,0.0636697412,0.0853158492,1933,,,,,7370,9303,,,,14.178181818,3899,,7,3906,,,,,,,,,,,,,,,
2025/2026Q3,4,601,67959835,72487806,-0.066130166,-0.062881775,-0.066439508,0.586330506,0.7177631796,-2877250,0.3125359106,-0.001388789,12.907390044,0.5746814139,0.1060029218,0.0016770331,0.044810254,0.0043954814,0.0295110933,0.0047443939,0.000398934,,0.011037102,0.1670608053,0.0556805672,,325.88452508,49.952820376,100.43299696,52.238367303,0.1455824645,,0.3006244413,0.0187798796,0.0309940547,,577.69357045,69.26744186,477.84541724,0.0027416647,0.8271606985,0.8365857689,0.0518283561,0.0432328611,0.0507634013,0.0445753809,,,67296,,,,67296,,,,,,,1348,1348,,,,,,,,,,,,,,,
2025/2026Q3,4,605,4496867,4496867,0,0,0,0.6702613175,,,,,,0.8553599651,0.0053014688,0.0092553327,0.04909507,0.0198129053,0.0227809717,0.0079041697,,,0.0157489648,,0.014741152,,370.03797301,54.850754168,55.700481835,41.343565931,0.0810695535,,0.2006183416,,0.0227809717,,63.678522572,0.0000101,61.913132695,0.0134464078,0.9722765258,0.7037325471,0.0406789768,0.0031733862,0.0045057102,0.0038241543,,,,,7558,,7558,,,,,,,,,,,,,,,,,,,,,,,
2025/2026Q3,4,606,453085869,459396085,-0.01379192,-0.011561884,-0.011065,0.0951766525,1.1658910102,22350204,0.1575575588,-0.03095749,15.860367609,0.5479388156,0.0954343118,0.0585954944,0.0332522743,0.1109444853,0.0651475285,0.0200749032,0.0273016627,,0.0067132077,0.0021948387,0.0324024778,,798.40561343,35.435196335,132.82713932,62.731972739,0.110247334,,0.0976162123,0.0175177347,0.0708825422,,2873.7291382,408.72777018,2426.3632011,0.001939008,0.8443256425,0.7372965587,0.0588187856,0.02072932,0.0221680352,0.0210872057,106370,3913,8773,3102,,,122158,4944,18180,23124,267.09818182,73452,44189,110890,228531,,,,,,,,,,,,,,,
2025/2026Q3,4,611,21238069,22717100,-0.068827892,-0.078077745,-0.067185168,0.1589902413,0.9265826346,-773483,0.1135385622,,46.030324834,0.646031111,0.1355487789,0.006094242,0.0604218681,0.0104909864,0.0469434152,0.0154423831,0.0168442555,,0.0063314826,0.0031579696,0.0526935076,,385.56366802,86.974114916,93.599531668,56.852377831,0.1424477891,,0.1440130717,0.031505469,0.0531483411,,184.33242134,26.309165527,154.20861833,0.0062671219,0.836578922,0.7914632499,0.0488243357,0.0399462252,0.0706049294,0.0488981128,3501,,,,2392,2722,8615,,,,52.069090909,14319,,4423,18742,,,,,,,,,,,,,,,
2025/2026Q3,4,619,92865913,95386945,-0.026381161,-0.025137137,-0.027103979,0.0560318402,0.5431038262,-18031487,,-0.003054967,29.407111039,0.6274728728,0.0894478585,0.040811534,0.0468925115,0.0147707246,0.0444581193,0.0233978457,0.051101358,,0.010287887,0.0001315885,0.0512277001,,652.37764729,45.299553562,108.03461008,59.841857508,0.1278687394,,0.1272949305,0.0252926233,0.0490789836,,742.01915185,113.11149111,623.72161423,0.0608735205,0.8405734713,0.7825216386,0.0542888878,0.0467281831,0.0295404814,0.0421895537,28215,1925,4450,4107,6774,,45471,596,6027,6623,76.309090909,20985,1382,26127,48494,,,,,,,,,,,,,,,
2025/2026Q3,4,624,30036462,28164623,0.06209086,0.0524858607,0.062318891,0.0750098996,1.0320171846,270869,0.0435927029,,30.462559775,0.6022553806,0.1346576257,0.017744257,0.0423101815,0.0098191761,0.0809045598,0.0068774567,0.0240486096,,0.0031626931,,0.0782200598,,689.57303256,65.944268654,113.96223617,60.368481746,0.1561291391,,0.1093305932,0.0229367982,0.0853482872,,198.24145007,26.325581395,170.59849521,0.0597215034,0.8605591573,0.691961697,0.0696552347,0.0615953296,0.0462617415,0.0575684842,9938,,,,,,9938,6,1037,1043,54.989090909,15122,,1699,16821,,,,,,,,,,,,,,,
2025/2026Q3,4,626,17381681,18317847,-0.053560185,-0.053851748,-0.053851748,0.0962258679,0.5859186454,-4233998,0.0565013477,,36.166082113,0.536650342,0.1606592262,0.0208846943,0.037074529,0.0129222482,0.0937153653,0.0584351392,0.0346753967,,0.0150209685,,0.0299620906,,561.91547415,59.639000191,123.07966912,60.187335233,0.1394109059,,0.10920169,0.0528170295,0.1019016113,,115.71682627,15.35499316,100.36183311,0.0853834423,0.8673054416,0.5987437481,0.0653070554,0.0400403104,0.0606557938,0.0478329144,5241,,,,,,5241,,1005,1005,53.036363636,14585,,6094,20679,,,,,,,,,,,,,,,
2025/2026Q3,4,627,12190019,11673813,0.0421674986,0.0399183022,0.0452901308,0.1168729105,0.6952442258,-1708168,0.0256270858,-0.007322106,110.69889076,0.6330280976,0.1135864053,0.0090882297,0.0660073268,0.0173938701,0.0650608224,0.0146200553,0.0340662158,,0.0028207305,,0.0443282466,,545.95896414,92.721646746,98.424672783,55.022367181,0.1107225766,,0.1702320806,0.021405229,0.0720996716,,95.104651163,11.641586867,83.463064295,0.0922736132,0.8775918241,0.6386687439,0.0630878735,0.0545728837,0.0637780118,0.0565795724,962,,,,1619,4949,7530,,,,11.065454545,3043,,1065,4108,,,,,,,,,,,,,,,
2025/2026Q3,4,632,415887781,434194083,-0.043707345,-0.038306927,-0.040844541,0.1512282493,0.6363163765,-50409755,0.0076161061,-0.015840499,17.661176125,0.5731797767,0.0929270549,0.0501010018,0.0452383363,0.1060251506,0.0495957573,0.0163788105,0.0157833169,,0.0027279118,0.0043820622,0.043660821,,724.37508401,43.859500485,113.18143055,60.426631106,0.1021524771,,0.0938035947,0.0223025899,0.0558853147,,2888.5205198,463.74760602,2400.4445964,0.0212281988,0.831029096,0.7945804819,0.0529992039,0.0219620362,0.0273758157,0.0231657845,134968,5336,10949,,,,151253,5802,23325,29127,333.56,91729,36383,96867,224979,,,,,,,,,,,,,,,
2025/2026Q3,4,638,16885630,16727996,0.0092908541,0.0224067206,0.0093353935,0.0676323596,1.0385405827,4523980,,,58.351590269,0.4961437593,0.1416278478,0.0201582507,0.0709060402,0.0596263973,0.0489851327,0.0248769656,0.0514487128,,0.0109076053,,0.0753192884,,800.27480916,124.97470011,146.27456018,63.559850356,0.0917001793,,0.1486493248,0.0334572763,0.0545720556,,94.158686731,0.0000101,89.779069767,0.0765654511,0.9534868517,0.7096642415,0.0665515919,0.0544384552,0.0892143337,0.0621588723,3425,,,,1160,,4585,,303,303,24.287272727,6679,591,1014,8284,,,,,,,,,,,,,,,
2025/2026Q3,4,640,72581667,74414537,-0.025052187,-0.027130803,-0.025221355,0.0699053136,1.5750363618,10081618,,,11.535005029,0.5639703698,0.1629375785,0.0727255353,0.036956942,0.0093299909,0.0526828013,0.0440181095,0.0117373918,,0.0042500452,0.0010298191,0.0403614166,,769.06753731,62.942490672,127.23758336,63.436387197,0.1157818,,0.0964416606,0.0373380951,0.0547749043,,460.49658003,53.874829001,404.81463748,0.0047464674,0.8790828315,0.6651988372,0.0630668367,0.0426300528,0.0316087555,0.0387456335,21703,1017,,,,,22720,1037,3449,4486,107.96,29689,4376,11605,45670,,,,,,,,,,,,,,,
2025/2026Q3,4,644,9316494,9298503,0.0017574064,0.0032522128,0.0032522128,0.1492667221,1.0140070385,23793,0.0314359218,,,0.8274118663,0.0055039813,0.0065359358,0.0525801789,0.0260959684,0.0135100949,0.0091612465,0.0282672268,,0.0014399588,,0.0294935422,,330.51603499,47.913662868,71.654263118,57.361057721,0.1131758494,,0.1805230674,0.03272213,0.0154380881,,102.84610123,26.560191518,76.285909713,0.219658023,0.7417481927,0.8089359433,0.0387826141,0.0174968426,0.0142980277,0.0169581256,,,,,15092,,15092,,,,,,,,,,,,,,,,,,,,,,,
2025/2026Q3,4,646,12256943,11121340,0.0903192151,0.0418474234,0.0739923615,0.1636463181,1.3290397362,1225470,1.2277192761,,13.401819081,0.5779467835,0.1551206977,0.0215241633,0.0389018165,0.0034229478,0.047760009,0.0467061578,0.037921588,,0.001151283,,0.0695445534,,745.21851201,92.849150557,111.55724684,57.002398241,0.2100397981,,0.0999375856,0.0262125328,0.0532043988,,82.139534884,18.285909713,63.853625171,0.0132569449,0.7773799214,0.4980841342,0.0712790552,0.0440983504,0.1149948597,0.0766913105,3441,,,,,,3441,,,,38.367272727,10551,,274,10825,,,,,,,,,,,,,,,
2025/2026Q3,4,647,30842689,30749816,0.0029929897,0.0064214895,0.0034370238,0.1342436777,1.1858092246,1475297,0.0144325667,,46.360447909,0.5740003219,0.1172020649,0.0382547133,0.0768102743,0.063735064,0.0339036414,0.016350683,0.0198121534,,0.0027818376,,0.057149246,,644.66847137,58.195599585,113.20980439,58.461404853,0.1135885444,,0.1061475533,0.0233961622,0.0366341584,,211.61149111,35.544459644,175.13816689,0.0214565383,0.8276401531,0.7537830133,0.0670646879,0.0825944937,0.0982534828,0.0863983941,8681,,,,,,8681,157,973,1130,46.683636364,12838,1085,8719,22642,,,,,,,,,,,,,,,
2025/2026Q3,4,648,22102734,22267039,-0.007314464,-0.007402225,-0.007402225,0.0952643162,1.5001072796,1233024,0.0260324686,-0.025999581,23.42666362,0.5224833892,0.2137561074,0.0342093097,0.0544409501,0.0103447812,0.0511475791,0.0442683707,0.0331864774,,0.0060161666,,0.0301468684,,510.27078027,68.621324381,123.49711862,59.070183587,0.085433151,,0.124750671,0.0186717572,0.0550696152,,141.69493844,19.728454172,120.17236662,0.0041166549,0.8481062764,0.7438018342,0.0633709383,0.0360396581,0.0215172481,0.0302896361,7283,,,,1355,,8638,7,1553,1560,63.607272727,17492,,1334,18826,,,,,,,,,,,,,,,
2025/2026Q3,4,650,34375040,34433816,-0.001662487,0.0039635983,0.0027845939,0.0903901474,1.4512883701,5075921,0.1516074179,,47.499068859,0.5825670304,0.1165264685,0.0188891045,0.0542020522,0.0571810244,0.0516723684,0.0119825356,0.0197931866,,0.0118577503,,0.0753284791,,565.51809615,51.900232177,114.59541521,59.64605443,0.113705807,,0.1094114099,0.0208529318,0.0559377473,,240.27359781,41.807113543,198.46648427,0.0856467775,0.8260020496,0.5896340223,0.0626757964,0.0589489136,0.0625406333,0.0599975728,13715,992,,,,,14707,48,1495,1543,38.974545455,10718,397,13752,24867,,,,,,,,,,,,,,,
2025/2026Q3,4,651,113476886,115276483,-0.015802599,-0.013655598,0.0090709679,0.0698694771,0.8268059803,-13490307,0.0469355109,-0.092034125,37.014185004,0.6966752101,0.0359276144,0.0025663412,0.0094541947,0.0106839654,0.0420215958,0.0981628194,0.0357079922,,0.014520236,0.0150752806,0.0392047501,,622.18590511,76.159403425,103.99680303,62.69730393,0.1950607675,,0.1543755076,0.0136061042,0.0460978556,,908.62859097,156.58481532,752.04377565,0.0419469819,0.8276690643,0.7405348466,0.0607277446,0.011936233,0.0363682907,0.0172594878,,,61015,,,,61015,,,,,,2376,48034,50410,,,,,,,,,,,,,,,
2025/2026Q3,4,654,19769171,19789968,-0.00099972,-0.034590508,-0.001234927,0.176601546,1.5446019813,3051516,0.0729714673,,61.83000152,0.5863442259,0.1503804929,0.0075543866,0.0550569943,0.006959789,0.0743354564,0.0475682754,0.0253712104,,0.0107727195,0.0031139538,0.0325424958,,343.70596577,65.45041127,105.93456549,59.891189561,0.1888744832,,0.1234723668,0.0193045571,0.088242591,,143.10396717,31.549247606,110.29685363,0.0151461816,0.7707463029,0.7718262101,0.0673685126,0.0286631357,0.0176924663,0.0250462605,3011,,,,519,7047,10577,,,,36.705454545,10094,,2101,12195,,,,,,,,,,,,,,,
2025/2026Q3,4,655,12293766,13347215,-0.085236832,-0.085958119,-0.085958119,0.0879891483,1.7680546142,1402841,,,56.434835577,0.5733909667,0.1858780069,0.0131467887,0.025644348,0.0108537223,0.0594346668,0.0425288726,0.0343874595,,0.0095574337,,0.0451777347,,479.90478233,76.306669526,116.16321304,61.452544331,0.1438933087,,0.0945864018,0.0371408541,0.0629995252,,88.216826265,7.0335157319,81.183310534,0.1045179999,0.9202701341,0.6445060384,0.0508450437,0.0233890366,0.0200562109,0.0218797351,3851,,,755,57,,4663,,,,36.76,10109,,14293,24402,,,,,,,,,,,,,,,
2025/2026Q3,4,656,34277461,38444690,-0.120796466,-0.121542833,-0.121542833,0.0781217306,0.8055933666,-5456445,,,18.852098465,0.5697839975,0.1231846759,0.0280006337,0.0474833487,0.042941512,0.0585791131,0.0327088603,0.0696169786,,0.0017724866,,0.0259283936,,726.5496135,54.998106957,116.07831361,57.55721618,0.104303041,,0.1218311132,0.0195724097,0.0639388447,,281.53625171,32.813953488,247.04240766,0.0276524502,0.8774799201,0.7558127282,0.048030701,0.0481581746,0.0379189144,0.0455451729,12661,,,,17,,12678,315,2721,3036,64.403636364,17711,612,11758,30081,,,,,,,,,,,,,,,
2025/2026Q3,4,661,179941843,172456361,0.0413219601,0.038283982,0.0385340608,0.1725553128,2.9890173493,73548714,,,29.382847722,0.5791484574,0.1073992674,0.0607814436,0.0330841313,0.0627972056,0.0445949526,0.0091515919,0.0406660115,,0.0056953689,,0.0566815699,,924.29722222,44.702952756,115.21570854,58.087737828,0.0925106366,,0.0916035433,0.0228810326,0.0483650973,,1247.2147743,181.61901505,1044.3160055,0.0166421453,0.8373185012,0.794932689,0.0576405863,0.0524731086,0.028045523,0.0465374867,39455,4184,5315,,,,48954,2352,20872,23224,132.56727273,36456,8959,45188,90603,,,,,,,,,,,,,,,
2025/2026Q3,4,662,14090429,13302559,0.0555019035,0.0540918359,0.0540917703,0.0898688748,1.5174969227,1250315,,,95.242478029,0.6758784506,0.061855582,0.0102665287,0.0837490992,0.0058700036,0.0496156792,0.0033194015,0.0448304103,,0.0062657842,,0.0583490607,,361.94384217,73.873132142,103.6826424,60.76247313,0.1388863762,,0.1979065716,0.0364967705,0.0532404992,,105.95964432,16.286593707,89.673050616,0.0000903733,0.8462943717,0.7847179169,0.0591571986,0.0604968628,0.1027620705,0.0705449704,3226,,,,,7013,10239,,,,22.032727273,6059,,,6059,,,,,,,,,,,,,,,
2025/2026Q3,4,663,27845583,28604914,-0.027042486,-0.030541761,-0.02784922,0.0988424986,1.3010888699,1356555,,,67.116091734,0.6284283558,0.1663960412,0.0218836968,0.0288232698,0.0137920748,0.0576025591,0.0241688681,0.0196576682,,0.0064144425,0.0010186017,0.0318144219,,844.77412045,76.037805605,111.2303171,61.291339949,0.0989736985,,0.1060581246,0.0380273426,0.061732035,,205.85909713,41.711354309,163.19357045,0.0369294758,0.7927440309,0.7343233562,0.0600365874,0.0285163396,0.032213129,0.029760694,4711,821,2853,,,,8385,114,1125,1239,45.483636364,12508,1203,10804,24515,,,,,,,,,,,,,,,
2025/2026Q3,4,665,173644026,180220440,-0.037667502,-0.03698091,-0.037388265,0.1078348587,0.5457629173,-27793696,,,20.992651188,0.5822147048,0.1335216628,0.0631261683,0.0381945496,0.0461767134,0.0712920406,0.0201768651,0.0184974171,,0.0018492309,0.0000929326,0.0248577147,,778.70661805,42.854007634,117.51112278,61.285700445,0.0943899239,,0.0818056046,0.0270188088,0.0769398425,,1204.7134063,169.05813953,1024.0759234,0.018748402,0.8500577133,0.6688559413,0.0566739729,0.0299187163,0.0279613932,0.0292398274,55754,5281,,,,,61035,2678,12101,14779,154.60727273,42517,4670,44736,91923,,,,,,,,,,,,,,,
2025/2026Q3,4,666,25940477,24660842,0.0422557717,0.0260879255,0.0429530125,0.2763685392,1.4410546746,11543608,0.0882598277,,6.0019895637,0.6573931525,0.0294448487,0.0104009138,0.0978963381,0.0085542855,0.0341518628,0.0165051431,0.0700732823,,0.022542869,0.0102132609,0.0428240435,,359.38993711,50.182747284,76.783132758,52.448456073,0.1378946329,,0.2054171409,0.0122158967,0.0478846054,,271.16826265,49.774281806,216.30506156,0.0094496771,0.7976783841,0.7897911181,0.050165617,0.0300801497,0.0637425197,0.0375635277,,,,9728,18256,,27984,,,,,,,25,25,,,,,,,,,,,,,,,
2025/2026Q3,4,674,559416721,580880939,-0.038163873,-0.013761988,-0.013677542,0.1095523904,0.6924430397,-73613887,0.4086064521,-0.30258247,8.3792849966,0.6313210738,0.0692805638,0.0651980851,0.0622695142,0.021106534,0.0547869928,0.0426794081,0.028730139,,0.0018546646,0.0032104407,0.0195625839,,704.70397143,40.073505633,104.70517754,60.336761158,0.0911184426,,0.1011702301,0.0151453489,0.0615573416,,4336.5629275,527.89876881,3752.3413133,0.037556704,0.8652800331,0.7527360063,0.0656542353,0.0294906861,0.0233498057,0.0279106468,111208,10609,97044,3935,12517,,235313,6310,19365,25675,403.35636364,110923,71611,221711,404245,,,,,,,,,,,,,,,
2025/2026Q3,4,676,21708731,21672491,0.0016588651,0.0017574412,0.0017574412,0.0677888542,0.6816967595,-1344807,,-0.35786675,6.4796787511,0.5551087857,0.1523194852,0.0295832352,0.0531146195,0.0157239288,0.0852756843,0.057972412,0.0147259478,,0.002448854,,0.0337270476,,611.6907885,61.075607959,125.28484031,61.066355594,0.1295210678,,0.1296539761,0.0353565762,0.0884056505,,136.76675787,17.94870041,118.81805746,0.0063314879,0.8687641596,0.4472005071,0.0245650148,0.0136709647,0.0180882061,0.0157991396,6785,,,,,,6785,86,1192,1278,50.687272727,13939,2293,6586,22818,,,,,,,,,,,,,,,
2025/2026Q3,4,680,1210849,2008136,-0.658453414,-0.658452871,-0.658452871,,0.1743309059,-2890793,,,217.9607066,0.4073343711,,0.0685980119,0.1723709673,,0.2468535466,4.9797474E-7,,,,0.0846840898,0.0201585153,,,,122.35033205,49.837445927,0.0548478788,,0.2547148201,0.5008445643,0.2468533008,,11.226402189,6.9384404925,0.0000101,,0.3819533297,,,,,,,,,,,,,,1818,1818,,,,,,,,,,,,,,,,,,,,
2025/2026Q3,4,681,19460120,19598958,-0.007079072,-0.00682544,-0.00682544,0.1225475066,1.1944013612,1310049,0.1528977028,,37.38814939,0.6519559538,0.0488120253,0.0190713005,0.053064913,0.0312556182,0.0659915644,0.017553065,0.0364932382,,0.0061204682,,0.0696818532,,695.67775116,100.79625194,104.69428571,62.820216897,0.1550826261,,0.1306622897,0.0176589329,0.0743713392,,144.92339261,18.429548564,126.00273598,0.1263970449,0.8694437365,0.7186190609,0.0508101997,0.0880821784,0.0320943461,0.0756774081,3729,,,,3368,,7097,54,450,504,31.756363636,8733,126,3498,12357,,,,,,,,,,,,,,,
2025/2026Q3,4,682,6106653,5665210,0.071653205,0.0687517278,0.0687517278,0.1040594578,3.4971822767,3491790,,,32.350391284,0.6764544388,0.0270408517,0.0119176329,0.0860037766,0.0198990437,0.0499812666,0.0157098697,0.03694558,,0.0131002845,,0.0629472555,,591.45184244,117.93697586,92.794277645,57.097988291,0.1361747477,,0.2171791523,0.0081519019,0.0528301392,,47.668946648,7.8187414501,39.850205198,0.1203437984,0.8359783045,0.5621356393,0.0490713539,0.0621670069,0.0443029276,0.0558772765,713,,,,,3222,3935,,,,8.0109090909,2203,,,2203,,,,,,,,,,,,,,,
2025/2026Q3,4,684,19322684,20441314,-0.057682406,-0.046189811,-0.048602051,0.1013363361,0.6824165906,-960639,,,16.751883143,0.6075640185,0.1562702361,0.0104926819,0.0491363547,0.0085751615,0.044385164,0.0578388228,0.0246195199,,0.0177486832,,0.0233693573,,834.64650897,201.76917207,114.33129579,64.919646362,0.1405610081,,0.1634927031,0.0418741176,0.0484994424,,134.15389877,15.321477428,118.83242134,0.0285163639,0.8857917841,0.7574546886,0.0360667021,0.0380118053,0.0376820348,0.0379101064,3861,676,,,764,,5301,,,,38.985454545,10721,,4772,15493,,,,,,,,,,,,,,,
2025/2026Q3,4,685,12261100,12019367,0.0196176485,0.0082875747,0.0197041864,0.0604043683,0.9887814374,-1242359,0.0062527284,,40.752913784,0.556571197,0.1383704955,0.0172660035,0.0606138973,0.0127777917,0.0492518944,0.0393828255,0.0249879861,,0.0109233866,,0.0898545225,,806.79917695,58.667901235,145.07031985,69.176644956,0.1181291871,,0.1340696321,0.0252960135,0.0524726301,,67.83994528,0.0000101,63.084131327,0.0971244782,0.9298965538,0.666659597,0.0827037373,0.0787031041,0.0562260965,0.0736537904,2906,,,,1954,,4860,,,,20.749090909,5706,,310,6016,,,,,,,,,,,,,,,
2025/2026Q3,4,686,8903419,9446049,-0.060340615,-0.052841635,-0.059316693,0.1106288494,1.2146493527,552926,0.0356161012,,78.760999404,0.7148238678,0.026803683,0.0148509606,0.0678683091,0.0085043271,0.0458562898,0.0316651283,0.0319960012,,0.0046137773,,0.0530176558,,439.19734765,92.757657089,93.60402338,59.198820434,0.1257402619,,0.1895581454,0.0455269748,0.0481393317,,80.615595075,6.6566347469,73.945280438,0.0378479294,0.9172577634,0.8468822282,0.0438246065,0.061967946,0.0380650007,0.0557936508,1934,,,,,4400,6334,,87,87,17.141818182,4714,,841,5555,,,,,,,,,,,,,,,
2025/2026Q3,4,687,34198866,33810526,0.0112980645,0.0112148518,0.0112148518,0.0658646693,0.806434844,-1863282,,-0.062750382,44.470669293,0.6535024225,0.0579916387,0.0173666246,0.0485841989,0.0604576339,0.0767479724,0.016638483,0.0200672668,,0.00277623,,0.0458675291,,606.50431194,53.786990267,117.91430539,69.013035747,0.1113668255,,0.1141275678,0.0124792063,0.080993154,,227.01915185,29.448016416,194.0246238,0.0737304762,0.8546619183,0.7570457332,0.0609580178,0.0566304012,0.0503545222,0.0556298572,6750,,,,9495,,16245,99,687,786,34.876363636,9591,665,16906,27162,,,,,,,,,,,,,,,
